received_utc,valid,error,seq_gap,seq,d_pct,v_mv,i_ma,p_mw,mppt,fault,chk,computed_chk,bess_soc_pct,bess_power_w,bess_load_w,bess_state,bess_energy_wh,bess_capacity_wh,tracker_state,tracker_pan_deg,tracker_tilt_deg,tracker_sun_pan_deg,tracker_sun_tilt_deg,tracker_error_deg,tracker_servo_enabled,comm_layer,comm_frame_ok,comm_bridge_gap,comm_payload_bytes,comm_frame_bytes,comm_frame_bits,comm_qpsk_symbols,comm_ofdm_symbols,comm_pad_q,comm_tx_samples,comm_cp_samples,comm_pilot_bins,comm_status_line,raw_line,source_label
2026-08-05T10:22:03.124238+00:00,1,,0,24,77,0.0,-0.075,-0.0,trk,0,,,54.999,-0.1,0.1,discharging,27.4993,50.0,locked,119.191,103.905,124.949,101.862,6.11,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00024,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00024,pan=119.19,tilt=103.91,sun_pan=124.95,sun_tilt=101.86,err=06.11,state=locked,ldr=3738/3931/3828/4021",Orin software solar tracker
2026-08-05T10:22:04.125383+00:00,1,,0,25,77,2.5,-0.075,-0.0,trk,0,,,54.999,-0.1,0.1,discharging,27.4993,50.0,locked,119.446,103.625,122.716,100.886,4.266,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00025,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00025,pan=119.45,tilt=103.63,sun_pan=122.72,sun_tilt=100.89,err=04.27,state=locked,ldr=3774/3884/3895/4005",Orin software solar tracker
2026-08-05T10:22:05.129547+00:00,0,proxy_injected_corruption,0,26,77,1.25,-0.075,-0.0,trk,0,,,54.998,-0.1,0.1,discharging,27.4992,50.0,locked,119.501,103.276,120.218,99.855,3.496,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00026,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00026,pan=119.50,tilt=103.28,sun_pan=120.22,sun_tilt=099.85,err=03.50,state=locked,ldr=3805/3829/3956/3980",Orin software solar tracker
2026-08-05T10:22:07.131448+00:00,1,,1,28,76,0.0,-0.075,-0.0,trk,0,,,54.998,-0.1,0.1,discharging,27.4992,50.0,locked,119.007,102.377,114.512,97.644,6.528,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00028,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00028,pan=119.01,tilt=102.38,sun_pan=114.51,sun_tilt=097.64,err=06.53,state=locked,ldr=3847/3697/4055/3905",Orin software solar tracker
2026-08-05T10:22:08.135912+00:00,1,,0,29,76,0.0,-0.075,-0.0,trk,0,,,54.998,-0.1,0.1,discharging,27.4992,50.0,locked,118.457,101.83,111.349,96.473,8.9,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00029,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00029,pan=118.46,tilt=101.83,sun_pan=111.35,sun_tilt=096.47,err=08.90,state=locked,ldr=3858/3622/4092/3856",Orin software solar tracker
2026-08-05T10:22:09.143760+00:00,1,,0,30,75,1.25,-0.075,-0.0,trk,0,,,54.998,-0.1,0.1,discharging,27.4991,50.0,seeking,117.733,101.25,108.015,95.267,11.413,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00030,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00030,pan=117.73,tilt=101.25,sun_pan=108.01,sun_tilt=095.27,err=11.41,state=seeking,ldr=3861/3541/4095/3800",Orin software solar tracker
2026-08-05T10:22:10.141368+00:00,1,,0,31,74,1.25,-0.075,-0.0,trk,0,,,54.998,-0.1,0.1,discharging,27.4991,50.0,seeking,116.831,100.631,104.534,94.028,13.957,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00031,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00031,pan=116.83,tilt=100.63,sun_pan=104.53,sun_tilt=094.03,err=13.96,state=seeking,ldr=3856/3455/4095/3737",Orin software solar tracker
2026-08-05T10:22:11.151195+00:00,1,,0,32,73,1.25,-0.075,-0.0,trk,0,,,54.998,-0.1,0.1,discharging,27.4991,50.0,seeking,115.745,99.964,100.936,92.764,16.467,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00032,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00032,pan=115.75,tilt=099.96,sun_pan=100.94,sun_tilt=092.76,err=16.47,state=seeking,ldr=3844/3366/4095/3670",Orin software solar tracker
2026-08-05T10:22:12.142627+00:00,1,,0,33,72,0.0,-0.1,-0.0,trk,0,,,54.998,-0.1,0.1,discharging,27.499,50.0,seeking,114.475,99.241,97.249,91.48,18.894,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00033,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00033,pan=114.48,tilt=099.24,sun_pan=097.25,sun_tilt=091.48,err=18.89,state=seeking,ldr=3825/3276/4095/3600",Orin software solar tracker
2026-08-05T10:22:13.148299+00:00,1,,0,34,71,1.25,-0.1,-0.0,trk,0,,,54.998,-0.1,0.1,discharging,27.499,50.0,seeking,113.019,98.458,93.505,90.18,21.198,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00034,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00034,pan=113.02,tilt=098.46,sun_pan=093.50,sun_tilt=090.18,err=21.20,state=seeking,ldr=3801/3186/4095/3528",Orin software solar tracker
2026-08-05T10:22:14.146742+00:00,1,,0,35,69,1.25,-0.05,-0.0,trk,0,,,54.998,-0.1,0.1,discharging,27.499,50.0,seeking,111.38,97.61,89.731,88.871,23.347,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00035,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00035,pan=111.38,tilt=097.61,sun_pan=089.73,sun_tilt=088.87,err=23.35,state=seeking,ldr=3773/3099/4095/3456",Orin software solar tracker
2026-08-05T10:22:15.151907+00:00,1,,0,36,68,0.0,-0.075,-0.0,trk,0,,,54.998,-0.1,0.1,discharging,27.4989,50.0,seeking,109.568,96.7,85.96,87.558,25.317,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00036,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00036,pan=109.57,tilt=096.70,sun_pan=085.96,sun_tilt=087.56,err=25.32,state=seeking,ldr=3743/3018/4095/3386",Orin software solar tracker
2026-08-05T10:22:16.150028+00:00,1,,0,37,66,2.5,-0.075,-0.0,trk,0,,,54.998,-0.1,0.1,discharging,27.4989,50.0,seeking,107.6,95.733,82.221,86.247,27.094,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00037,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00037,pan=107.60,tilt=095.73,sun_pan=082.22,sun_tilt=086.25,err=27.09,state=seeking,ldr=3712/2943/4090/3321",Orin software solar tracker
2026-08-05T10:22:17.151692+00:00,1,,0,38,64,1.25,-0.1,-0.0,trk,0,,,54.998,-0.1,0.1,discharging,27.4989,50.0,seeking,105.507,94.735,78.545,84.944,28.685,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00038,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00038,pan=105.51,tilt=094.73,sun_pan=078.55,sun_tilt=084.94,err=28.68,state=seeking,ldr=3682/2875/4067/3260",Orin software solar tracker
2026-08-05T10:22:18.154384+00:00,1,,0,39,62,1.25,-0.075,-0.0,trk,0,,,54.998,-0.1,0.1,discharging,27.4989,50.0,seeking,103.308,93.709,74.962,83.653,30.077,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00039,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00039,pan=103.31,tilt=093.71,sun_pan=074.96,sun_tilt=083.65,err=30.08,state=seeking,ldr=3653/2815/4044/3206",Orin software solar tracker
2026-08-05T10:22:19.168239+00:00,1,,0,40,60,0.0,-0.1,-0.0,trk,0,,,54.998,-0.1,0.1,discharging,27.4988,50.0,seeking,101.017,92.661,71.501,82.382,31.254,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00040,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00040,pan=101.02,tilt=092.66,sun_pan=071.50,sun_tilt=082.38,err=31.25,state=seeking,ldr=3628/2764/4023/3159",Orin software solar tracker
2026-08-05T10:22:20.171025+00:00,1,,0,41,58,1.25,-0.075,-0.0,trk,0,,,54.998,-0.1,0.1,discharging,27.4988,50.0,seeking,98.654,91.593,68.189,81.135,32.21,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00041,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00041,pan=098.65,tilt=091.59,sun_pan=068.19,sun_tilt=081.13,err=32.21,state=seeking,ldr=3605/2722/4004/3121",Orin software solar tracker
2026-08-05T10:22:21.168967+00:00,1,,0,42,56,0.0,-0.075,-0.0,trk,0,,,54.998,-0.1,0.1,discharging,27.4988,50.0,seeking,96.234,90.512,65.054,79.917,32.931,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00042,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00042,pan=096.23,tilt=090.51,sun_pan=065.05,sun_tilt=079.92,err=32.93,state=seeking,ldr=3588/2690/3989/3091",Orin software solar tracker
2026-08-05T10:22:22.166892+00:00,1,,0,43,53,0.0,-0.075,-0.0,trk,0,,,54.997,-0.1,0.1,discharging,27.4987,50.0,seeking,93.778,89.421,62.119,78.734,33.413,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00043,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00043,pan=093.78,tilt=089.42,sun_pan=062.12,sun_tilt=078.73,err=33.41,state=seeking,ldr=3576/2669/3979/3072",Orin software solar tracker
2026-08-05T10:22:23.164218+00:00,1,,0,44,51,1.25,-0.1,-0.0,trk,0,,,54.997,-0.1,0.1,discharging,27.4987,50.0,seeking,91.303,88.325,59.411,77.592,33.649,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00044,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00044,pan=091.30,tilt=088.32,sun_pan=059.41,sun_tilt=077.59,err=33.65,state=seeking,ldr=3570/2658/3974/3062",Orin software solar tracker
2026-08-05T10:22:24.166024+00:00,1,,0,45,49,1.25,-0.075,-0.0,trk,0,,,54.997,-0.1,0.1,discharging,27.4987,50.0,seeking,88.829,87.23,56.95,76.494,33.639,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00045,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00045,pan=088.83,tilt=087.23,sun_pan=056.95,sun_tilt=076.49,err=33.64,state=seeking,ldr=3570/2659/3974/3062",Orin software solar tracker
2026-08-05T10:22:25.167680+00:00,1,,0,46,47,1.25,-0.075,-0.0,trk,0,,,54.997,-0.1,0.1,discharging,27.4987,50.0,seeking,86.374,86.139,54.755,75.445,33.378,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00046,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00046,pan=086.37,tilt=086.14,sun_pan=054.76,sun_tilt=075.45,err=33.38,state=seeking,ldr=3577/2670/3980/3073",Orin software solar tracker
2026-08-05T10:22:26.168654+00:00,1,,0,47,45,1.25,-0.075,-0.0,trk,0,,,54.997,-0.1,0.1,discharging,27.4986,50.0,seeking,83.959,85.058,52.848,74.452,32.87,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00047,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00047,pan=083.96,tilt=085.06,sun_pan=052.85,sun_tilt=074.45,err=32.87,state=seeking,ldr=3589/2693/3991/3094",Orin software solar tracker
2026-08-05T10:22:27.171660+00:00,1,,0,48,42,1.25,-0.075,-0.0,trk,0,,,54.997,-0.1,0.1,discharging,27.4986,50.0,seeking,81.604,83.991,51.238,73.515,32.121,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00048,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00048,pan=081.60,tilt=083.99,sun_pan=051.24,sun_tilt=073.52,err=32.12,state=seeking,ldr=3607/2726/4006/3125",Orin software solar tracker
2026-08-05T10:22:28.173404+00:00,1,,0,49,40,1.25,-0.1,-0.0,trk,0,,,54.997,-0.1,0.1,discharging,27.4986,50.0,seeking,79.324,82.94,49.942,72.642,31.134,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00049,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00049,pan=079.32,tilt=082.94,sun_pan=049.94,sun_tilt=072.64,err=31.13,state=seeking,ldr=3629/2769/4026/3165",Orin software solar tracker
2026-08-05T10:22:29.176419+00:00,1,,0,50,38,0.0,-0.075,-0.0,trk,0,,,54.997,-0.1,0.1,discharging,27.4985,50.0,seeking,77.137,81.912,48.97,71.834,29.916,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00050,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00050,pan=077.14,tilt=081.91,sun_pan=048.97,sun_tilt=071.83,err=29.92,state=seeking,ldr=3656/2821/4048/3214",Orin software solar tracker
