received_utc,valid,error,seq_gap,seq,d_pct,v_mv,i_ma,p_mw,mppt,fault,chk,computed_chk,bess_soc_pct,bess_power_w,bess_load_w,bess_state,bess_energy_wh,bess_capacity_wh,tracker_state,tracker_pan_deg,tracker_tilt_deg,tracker_sun_pan_deg,tracker_sun_tilt_deg,tracker_error_deg,tracker_servo_enabled,comm_layer,comm_frame_ok,comm_bridge_gap,comm_payload_bytes,comm_frame_bytes,comm_frame_bits,comm_qpsk_symbols,comm_ofdm_symbols,comm_pad_q,comm_tx_samples,comm_cp_samples,comm_pilot_bins,comm_status_line,raw_line,source_label
2026-08-06T07:52:47.036649+00:00,1,,0,10,62,1.25,-0.075,-0.0,trk,0,,,55.0,-0.1,0.1,discharging,27.4999,50.0,locked,94.968,100.0,99.474,104.453,6.335,1,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00010,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00010,pan=094.97,tilt=100.00,sun_pan=099.47,sun_tilt=104.45,err=06.34,state=locked,ldr=3885/4048/3708/3870",Orin software solar tracker
2026-08-06T07:52:47.290937+00:00,1,,0,11,64,0.0,-0.075,-0.0,trk,0,,,55.0,-0.1,0.1,discharging,27.4999,50.0,locked,95.727,100.0,100.399,104.639,6.584,1,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00011,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00011,pan=095.73,tilt=100.00,sun_pan=100.40,sun_tilt=104.64,err=06.58,state=locked,ldr=3885/4053/3700/3868",Orin software solar tracker
2026-08-06T07:52:47.541078+00:00,1,,0,12,66,1.25,-0.1,-0.0,trk,0,,,55.0,-0.1,0.1,discharging,27.4999,50.0,locked,96.508,100.0,101.318,104.821,6.81,1,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00012,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00012,pan=096.51,tilt=100.00,sun_pan=101.32,sun_tilt=104.82,err=06.81,state=locked,ldr=3884/4057/3692/3865",Orin software solar tracker
2026-08-06T07:52:47.797572+00:00,1,,0,13,68,1.25,-0.1,-0.0,trk,0,,,55.0,-0.1,0.1,discharging,27.4999,50.0,locked,97.308,100.0,102.232,104.997,7.016,1,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00013,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00013,pan=097.31,tilt=100.00,sun_pan=102.23,sun_tilt=105.00,err=07.02,state=locked,ldr=3884/4061/3685/3862",Orin software solar tracker
2026-08-06T07:52:48.047401+00:00,1,,0,14,70,0.0,-0.1,-0.0,trk,0,,,55.0,-0.1,0.1,discharging,27.4999,50.0,locked,98.126,100.0,103.14,105.17,7.202,1,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00014,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00014,pan=098.13,tilt=100.00,sun_pan=103.14,sun_tilt=105.17,err=07.20,state=locked,ldr=3884/4065/3678/3859",Orin software solar tracker
2026-08-06T07:52:48.299877+00:00,1,,0,15,72,2.5,-0.075,-0.0,trk,0,,,55.0,-0.1,0.1,discharging,27.4999,50.0,locked,98.953,100.0,104.041,105.337,7.373,1,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00015,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00015,pan=098.95,tilt=100.00,sun_pan=104.04,sun_tilt=105.34,err=07.37,state=locked,ldr=3885/4068/3673/3856",Orin software solar tracker
2026-08-06T07:52:48.553276+00:00,1,,0,16,74,1.25,-0.075,-0.0,trk,0,,,55.0,-0.1,0.1,discharging,27.4999,50.0,locked,99.792,100.0,104.935,105.5,7.53,1,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00016,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00016,pan=099.79,tilt=100.00,sun_pan=104.94,sun_tilt=105.50,err=07.53,state=locked,ldr=3886/4071/3667/3853",Orin software solar tracker
2026-08-06T07:52:48.805429+00:00,1,,0,17,77,0.0,-0.075,-0.0,trk,0,,,55.0,-0.1,0.1,discharging,27.4999,50.0,locked,100.636,100.0,105.823,105.658,7.676,1,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00017,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00017,pan=100.64,tilt=100.00,sun_pan=105.82,sun_tilt=105.66,err=07.68,state=locked,ldr=3888/4074/3662/3849",Orin software solar tracker
2026-08-06T07:52:49.057346+00:00,1,,0,18,79,3.75,-0.075,-0.0,trk,0,,,55.0,-0.1,0.1,discharging,27.4999,50.0,locked,101.487,100.0,106.701,105.811,7.807,1,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00018,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00018,pan=101.49,tilt=100.00,sun_pan=106.70,sun_tilt=105.81,err=07.81,state=locked,ldr=3889/4077/3658/3846",Orin software solar tracker
2026-08-06T07:52:49.310111+00:00,1,,0,19,81,1.25,-0.05,-0.0,trk,0,,,55.0,-0.1,0.1,discharging,27.4999,50.0,locked,102.338,100.0,107.57,105.959,7.93,1,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00019,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00019,pan=102.34,tilt=100.00,sun_pan=107.57,sun_tilt=105.96,err=07.93,state=locked,ldr=3891/4079/3654/3842",Orin software solar tracker
2026-08-06T07:52:49.563641+00:00,1,,0,20,83,1.25,-0.075,-0.0,trk,0,,,55.0,-0.1,0.1,discharging,27.4999,50.0,locked,103.189,100.0,108.43,106.102,8.044,1,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00020,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00020,pan=103.19,tilt=100.00,sun_pan=108.43,sun_tilt=106.10,err=08.04,state=locked,ldr=3893/4081/3650/3838",Orin software solar tracker
2026-08-06T07:52:49.816453+00:00,1,,0,21,85,1.25,-0.075,-0.0,trk,0,,,55.0,-0.1,0.1,discharging,27.4998,50.0,locked,104.04,100.0,109.282,106.241,8.15,1,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00021,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00021,pan=104.04,tilt=100.00,sun_pan=109.28,sun_tilt=106.24,err=08.15,state=locked,ldr=3895/4083/3647/3835",Orin software solar tracker
2026-08-06T07:52:50.071016+00:00,1,,0,22,87,1.25,-0.075,-0.0,trk,0,,,55.0,-0.1,0.1,discharging,27.4998,50.0,locked,104.892,100.0,110.123,106.374,8.246,1,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00022,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00022,pan=104.89,tilt=100.00,sun_pan=110.12,sun_tilt=106.37,err=08.25,state=locked,ldr=3897/4085/3643/3831",Orin software solar tracker
2026-08-06T07:52:50.321336+00:00,1,,0,23,89,1.25,-0.1,-0.0,trk,0,,,55.0,-0.1,0.1,discharging,27.4998,50.0,locked,105.739,100.0,110.954,106.502,8.335,1,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00023,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00023,pan=105.74,tilt=100.00,sun_pan=110.95,sun_tilt=106.50,err=08.33,state=locked,ldr=3899/4086/3641/3828",Orin software solar tracker
2026-08-06T07:52:50.574061+00:00,1,,0,24,91,0.0,-0.075,-0.0,trk,0,,,55.0,-0.1,0.1,discharging,27.4998,50.0,locked,106.586,100.0,111.773,106.625,8.414,1,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00024,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00024,pan=106.59,tilt=100.00,sun_pan=111.77,sun_tilt=106.63,err=08.41,state=locked,ldr=3901/4088/3638/3825",Orin software solar tracker
2026-08-06T07:52:50.826211+00:00,1,,0,25,94,0.0,-0.075,-0.0,trk,0,,,55.0,-0.1,0.1,discharging,27.4998,50.0,locked,107.424,100.0,112.582,106.743,8.49,1,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00025,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00025,pan=107.42,tilt=100.00,sun_pan=112.58,sun_tilt=106.74,err=08.49,state=locked,ldr=3904/4089/3636/3821",Orin software solar tracker
2026-08-06T07:52:51.078853+00:00,1,,0,26,96,2.5,-0.1,-0.0,trk,0,,,55.0,-0.1,0.1,discharging,27.4998,50.0,locked,108.258,100.0,113.379,106.856,8.558,1,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00026,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00026,pan=108.26,tilt=100.00,sun_pan=113.38,sun_tilt=106.86,err=08.56,state=locked,ldr=3906/4090/3634/3818",Orin software solar tracker
2026-08-06T07:52:51.331392+00:00,1,,0,27,98,1.25,-0.075,-0.0,trk,0,,,55.0,-0.1,0.1,discharging,27.4998,50.0,locked,109.083,100.0,114.164,106.964,8.621,1,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00027,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00027,pan=109.08,tilt=100.00,sun_pan=114.16,sun_tilt=106.96,err=08.62,state=locked,ldr=3909/4091/3632/3814",Orin software solar tracker
2026-08-06T07:52:51.584396+00:00,1,,0,28,100,0.0,-0.075,-0.0,trk,0,,,55.0,-0.1,0.1,discharging,27.4998,50.0,locked,109.903,100.0,114.936,107.066,8.676,1,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00028,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00028,pan=109.90,tilt=100.00,sun_pan=114.94,sun_tilt=107.07,err=08.68,state=locked,ldr=3911/4092/3630/3811",Orin software solar tracker
2026-08-06T07:52:51.837053+00:00,1,,0,29,100,2.5,-0.1,-0.0,trk,0,,,55.0,-0.1,0.1,discharging,27.4998,50.0,locked,110.0,100.0,115.696,107.164,9.152,1,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00029,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00029,pan=110.00,tilt=100.00,sun_pan=115.70,sun_tilt=107.16,err=09.15,state=locked,ldr=3914/4093/3629/3808",Orin software solar tracker
2026-08-06T07:52:52.090931+00:00,1,,0,30,100,0.0,-0.1,-0.0,trk,0,,,55.0,-0.1,0.1,discharging,27.4998,50.0,locked,110.0,100.0,116.442,107.256,9.703,1,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00030,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00030,pan=110.00,tilt=100.00,sun_pan=116.44,sun_tilt=107.26,err=09.70,state=locked,ldr=3901/4095/3613/3812",Orin software solar tracker
2026-08-06T07:52:52.342057+00:00,1,,0,31,100,0.0,-0.1,-0.0,trk,0,,,55.0,-0.1,0.1,discharging,27.4998,50.0,seeking,110.0,100.0,117.175,107.343,10.266,1,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00031,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00031,pan=110.00,tilt=100.00,sun_pan=117.18,sun_tilt=107.34,err=10.27,state=seeking,ldr=3886/4095/3595/3817",Orin software solar tracker
2026-08-06T07:52:52.593800+00:00,1,,0,32,100,1.25,-0.075,-0.0,trk,0,,,55.0,-0.1,0.1,discharging,27.4998,50.0,seeking,110.0,100.0,117.894,107.424,10.837,1,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00032,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00032,pan=110.00,tilt=100.00,sun_pan=117.89,sun_tilt=107.42,err=10.84,state=seeking,ldr=3871/4095/3578/3821",Orin software solar tracker
2026-08-06T07:52:52.846734+00:00,1,,0,33,100,0.0,-0.1,-0.0,trk,0,,,55.0,-0.1,0.1,discharging,27.4998,50.0,seeking,110.0,100.0,118.599,107.5,11.41,1,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00033,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00033,pan=110.00,tilt=100.00,sun_pan=118.60,sun_tilt=107.50,err=11.41,state=seeking,ldr=3856/4095/3560/3824",Orin software solar tracker
2026-08-06T07:52:53.100218+00:00,1,,0,34,100,0.0,-0.075,-0.0,trk,0,,,54.999,-0.1,0.1,discharging,27.4997,50.0,seeking,110.0,100.0,119.288,107.571,11.983,1,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00034,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00034,pan=110.00,tilt=100.00,sun_pan=119.29,sun_tilt=107.57,err=11.98,state=seeking,ldr=3841/4095/3542/3827",Orin software solar tracker
2026-08-06T07:52:53.354184+00:00,1,,0,35,100,1.25,-0.075,-0.0,trk,0,,,54.999,-0.1,0.1,discharging,27.4997,50.0,seeking,110.0,100.0,119.963,107.637,12.553,1,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00035,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00035,pan=110.00,tilt=100.00,sun_pan=119.96,sun_tilt=107.64,err=12.55,state=seeking,ldr=3826/4095/3525/3830",Orin software solar tracker
2026-08-06T07:52:53.605993+00:00,1,,0,36,100,0.0,-0.1,-0.0,trk,0,,,54.999,-0.1,0.1,discharging,27.4997,50.0,seeking,110.0,100.0,120.623,107.697,13.119,1,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00036,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00036,pan=110.00,tilt=100.00,sun_pan=120.62,sun_tilt=107.70,err=13.12,state=seeking,ldr=3810/4095/3508/3832",Orin software solar tracker
2026-08-06T07:52:53.857900+00:00,1,,0,37,100,1.25,-0.075,-0.0,trk,0,,,54.999,-0.1,0.1,discharging,27.4997,50.0,seeking,110.0,100.0,121.267,107.752,13.676,1,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00037,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00037,pan=110.00,tilt=100.00,sun_pan=121.27,sun_tilt=107.75,err=13.68,state=seeking,ldr=3795/4095/3490/3834",Orin software solar tracker
2026-08-06T07:52:54.111099+00:00,1,,0,38,100,1.25,-0.075,-0.0,trk,0,,,54.999,-0.1,0.1,discharging,27.4997,50.0,seeking,110.0,100.0,121.895,107.801,14.225,1,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00038,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00038,pan=110.00,tilt=100.00,sun_pan=121.89,sun_tilt=107.80,err=14.22,state=seeking,ldr=3779/4095/3474/3836",Orin software solar tracker
2026-08-06T07:52:54.362615+00:00,1,,0,39,100,0.0,-0.075,-0.0,trk,0,,,54.999,-0.1,0.1,discharging,27.4997,50.0,seeking,110.0,100.0,122.506,107.845,14.763,1,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00039,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00039,pan=110.00,tilt=100.00,sun_pan=122.51,sun_tilt=107.84,err=14.76,state=seeking,ldr=3764/4095/3457/3837",Orin software solar tracker
2026-08-06T07:52:54.615175+00:00,1,,0,40,100,3.75,-0.075,-0.0,trk,0,,,54.999,-0.1,0.1,discharging,27.4997,50.0,seeking,110.0,100.0,123.101,107.883,15.289,1,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00040,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00040,pan=110.00,tilt=100.00,sun_pan=123.10,sun_tilt=107.88,err=15.29,state=seeking,ldr=3748/4095/3441/3838",Orin software solar tracker
2026-08-06T07:52:54.868890+00:00,1,,0,41,100,0.0,-0.075,-0.0,trk,0,,,54.999,-0.1,0.1,discharging,27.4997,50.0,seeking,110.0,100.0,123.679,107.916,15.805,1,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00041,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00041,pan=110.00,tilt=100.00,sun_pan=123.68,sun_tilt=107.92,err=15.80,state=seeking,ldr=3733/4095/3425/3839",Orin software solar tracker
2026-08-06T07:52:55.121213+00:00,1,,0,42,100,0.0,-0.075,-0.0,trk,0,,,54.999,-0.1,0.1,discharging,27.4997,50.0,seeking,110.0,100.0,124.24,107.944,16.306,1,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00042,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00042,pan=110.00,tilt=100.00,sun_pan=124.24,sun_tilt=107.94,err=16.31,state=seeking,ldr=3718/4095/3409/3840",Orin software solar tracker
2026-08-06T07:52:55.373657+00:00,1,,0,43,100,2.5,-0.1,-0.0,trk,0,,,54.999,-0.1,0.1,discharging,27.4997,50.0,seeking,110.0,100.0,124.784,107.966,16.793,1,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00043,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00043,pan=110.00,tilt=100.00,sun_pan=124.78,sun_tilt=107.97,err=16.79,state=seeking,ldr=3703/4095/3394/3840",Orin software solar tracker
2026-08-06T07:52:55.623709+00:00,1,,0,44,100,0.0,-0.075,-0.0,trk,0,,,54.999,-0.1,0.1,discharging,27.4997,50.0,seeking,110.0,100.0,125.308,107.982,17.264,1,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00044,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00044,pan=110.00,tilt=100.00,sun_pan=125.31,sun_tilt=107.98,err=17.26,state=seeking,ldr=3688/4095/3379/3840",Orin software solar tracker
2026-08-06T07:52:55.879926+00:00,1,,0,45,100,0.0,-0.1,-0.0,trk,0,,,54.999,-0.1,0.1,discharging,27.4997,50.0,seeking,110.0,100.0,125.815,107.994,17.72,1,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00045,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00045,pan=110.00,tilt=100.00,sun_pan=125.81,sun_tilt=107.99,err=17.72,state=seeking,ldr=3674/4095/3365/3840",Orin software solar tracker
2026-08-06T07:52:56.131340+00:00,1,,0,46,100,3.75,-0.075,-0.0,trk,0,,,54.999,-0.1,0.1,discharging,27.4997,50.0,seeking,110.0,100.0,126.303,107.999,18.16,1,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00046,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00046,pan=110.00,tilt=100.00,sun_pan=126.30,sun_tilt=108.00,err=18.16,state=seeking,ldr=3660/4095/3351/3840",Orin software solar tracker
2026-08-06T07:52:56.384416+00:00,1,,0,47,100,0.0,-0.05,-0.0,trk,0,,,54.999,-0.1,0.1,discharging,27.4997,50.0,seeking,110.0,100.0,126.772,107.999,18.582,1,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00047,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00047,pan=110.00,tilt=100.00,sun_pan=126.77,sun_tilt=108.00,err=18.58,state=seeking,ldr=3646/4095/3338/3840",Orin software solar tracker
